LinkPlusCorp_20050802_8-K_EX-10_3240252_EX-10_Affiliate Agreement	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37508896470465025, 0.0, 0.0, 0.29765296695649046, 0.505698490580115, 0.0, 0.7176210813819403]
NeoformaInc_19991202_S-1A_EX-10.26_5224521_EX-10.26_Co-Branding Agreement	[0.05635905885124309, 0.0, 0.05373889824308349, 0.0, 0.12750476225917118, 0.06412923943438366, 0.06730225273674625, 0.05209657872926365, 0.9704473559092345, 0.07468654471736427, 0.05002183623993057, 0.12835023240815865, 0.0, 0.0, 0.0]
AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICING AGREEMENT	[0.0, 0.0, 0.41457143118826933, 0.0, 0.0, 0.4947282404835946, 0.5192066110670329, 0.0, 0.0, 0.0, 0.38589596956097444, 0.0, 0.0, 0.406058237462804, 0.0]
RaeSystemsInc_20001114_10-Q_EX-10.57_2631790_EX-10.57_Co-Branding Agreement	[0.5356608515434447, 0.3771661832606799, 0.17025257093022886, 0.0, 0.0, 0.20317066859310356, 0.21322323181982689, 0.33009893225593906, 0.0, 0.23661773255024518, 0.31695276609416434, 0.13554400853881707, 0.0, 0.3335128939169213, 0.24509054699769015]
ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement	[0.3908457148204615, 0.20639988820986716, 0.12422503454100137, 0.3383138883242455, 0.36843152757198355, 0.14824377209575162, 0.07778931969437583, 0.12042858159906021, 0.18694381576068766, 0.1726484706719261, 0.23126504405063653, 0.39559952723323494, 0.08401314030295597, 0.12167408263008714, 0.4470766799600665]
LeadersonlineInc_20000427_S-1A_EX-10.8_4991089_EX-10.8_Co-Branding Agreement	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.353735974610551, 0.0, 0.0, 0.339648464942322, 0.8714985832051867, 0.0, 0.0, 0.0]
CHANGEPOINTCORP_03_08_2000-EX-10.6-LICENSE AND HOSTING AGREEMENT	[0.5686545688831554, 0.20019875703200607, 0.18073917861388822, 0.4922242486413878, 0.0, 0.0, 0.0, 0.1752155916098029, 0.0, 0.0, 0.3364752866300937, 0.43167828777245093, 0.0, 0.17702771292771857, 0.0]
Apollo Endosurgery - Manufacturing and Supply Agreement	[0.0, 0.0, 0.5320206974489419, 0.0, 0.0, 0.0, 0.0, 0.5157615629720103, 0.0, 0.0, 0.0, 0.42356022915741504, 0.0, 0.521095691713843, 0.0]
MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT	[0.0, 0.7112738322122001, 0.0, 0.4371983033627911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29886057999828614, 0.0, 0.0, 0.0, 0.462200749534178]
HOSPITALITYINVESTORSTRUST,INC_04_07_2014-EX-10.26-FRANCHISE AGREEMENT	[0.24092427285992782, 0.25445714817763865, 0.0, 0.6256281528918013, 0.27252932145788683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6415015492912818, 0.0, 0.0, 0.0, 0.0]
FulucaiProductionsLtd_20131223_10-Q_EX-10.9_8368347_EX-10.9_Content License Agreement	[0.6623280786078156, 0.0, 0.0, 0.0, 0.7492139322567882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
FuelcellEnergyInc_20191106_8-K_EX-10.1_11868007_EX-10.1_Development Agreement	[0.7185403137850562, 0.37945059857607616, 0.3425675090491396, 0.0, 0.20320005725391269, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3188724815545037, 0.13636496975633497, 0.0, 0.0, 0.24657500828841356]
DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8839254735541671, 0.0, 0.0, 0.4676277977216939, 0.0, 0.0, 0.0]
VALENCETECHNOLOGYINC_02_14_2003-EX-10-JOINT VENTURE CONTRACT	[0.0, 0.10437483844686979, 0.0, 0.0, 0.3353633895088396, 0.0, 0.0, 0.09134971334873047, 0.7090203901475647, 0.0, 0.08771171760513384, 0.5251355627888572, 0.0, 0.09229447380882333, 0.2712998925469227]
SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT	[0.796498903664283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6046399725965818, 0.0, 0.0, 0.0]
VAXCYTE,INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT	[0.49020622093842253, 0.0, 0.09348325810289983, 0.38188781342104344, 0.22180507954788775, 0.11155811596414225, 0.0, 0.36250522990598244, 0.0, 0.0, 0.4350856065978494, 0.29770112639834684, 0.0, 0.3662543452040744, 0.0]
ExactSciencesCorp_20180822_8-K_EX-10.1_11331629_EX-10.1_Promotion Agreement	[0.15411042315310428, 0.10851127151417453, 0.0, 0.0, 0.058109004616458446, 0.0, 0.0, 0.09496995344305974, 0.9582550428053324, 0.13615054668929388, 0.0, 0.07799242543708983, 0.0, 0.09595215528716776, 0.0]
GpaqAcquisitionHoldingsInc_20200123_S-4A_EX-10.8_11951679_EX-10.8_Service Agreement	[0.0, 0.0, 0.2782521108752675, 0.0, 0.0, 0.332051769292448, 0.3484811654669654, 0.0, 0.0, 0.0, 0.0, 0.22152620830540803, 0.0, 0.0, 0.8011269572619731]
SUCAMPOPHARMACEUTICALS,INC_11_04_2015-EX-10.2-STRATEGIC ALLIANCE AGREEMENT	[0.0, 0.4139405205914278, 0.18685248299203755, 0.0, 0.22166979785915072, 0.44596030110266427, 0.23401285560291968, 0.1811420667189795, 0.0, 0.0, 0.521784290941716, 0.29751955476256564, 0.2527359147464674, 0.18301548105189894, 0.0]
PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT	[0.18412887628622715, 0.19447151671673468, 0.08778431673669282, 0.0, 0.10414168136612657, 0.1047572922155266, 0.0, 0.08510153199235601, 0.9247342644529488, 0.12200300921283053, 0.0, 0.0, 0.11873671270286047, 0.08598167227492891, 0.0]
Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT	[0.09878307131577596, 0.0, 0.0941905973197538, 0.6412955999684501, 0.11174168163980044, 0.11240221823422919, 0.1179637021504262, 0.182624059266287, 0.0, 0.13090648466322918, 0.35070213856320553, 0.5249189331086173, 0.0, 0.09225640035928787, 0.27118797552370794]
FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement	[0.26828462259210634, 0.1133417387203514, 0.10232477495208041, 0.0, 0.12139154811540463, 0.061054563896050434, 0.0, 0.09919761789927173, 0.6929394526782643, 0.14221139863313806, 0.09524707992314473, 0.5702502503098662, 0.13840407782990224, 0.15033531488190327, 0.0]
RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement	[0.15241650580699714, 0.10731856098035558, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0939260834165894, 0.8748205882792309, 0.2019810551958431, 0.09018548392091508, 0.34710824385485733, 0.0, 0.047448744654316095, 0.13947573234847016]
ETELOS,INC_03_09_2004-EX-10.8-DISTRIBUTOR AGREEMENT	[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
ImineCorp_20180725_S-1_EX-10.5_11275970_EX-10.5_Distributor Agreement	[0.0, 0.21708519703695092, 0.1959842347843344, 0.0, 0.23250312231641596, 0.2338775138447625, 0.24544940319037414, 0.1899947421875302, 0.0, 0.0, 0.36485643057454553, 0.624119533653744, 0.26508748538394283, 0.19195971299547426, 0.2821330864125453]
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT	[0.2540854455457458, 0.26835759261419295, 0.24227288711955125, 0.0, 0.0, 0.2891160126928873, 0.30342101556352336, 0.23486876267349185, 0.0, 0.0, 0.22551513114486216, 0.1928818936538345, 0.655394659615379, 0.23729783127316834, 0.0]
Microgenics Corporation - Collaborative Development and Commercialization Agreement	[0.17302734206888937, 0.0, 0.3299664301795258, 0.0, 0.0, 0.39376498026762435, 0.41324784847896673, 0.31988229513198496, 0.37242000228826727, 0.1146471799224319, 0.23035725435493665, 0.39404667182475633, 0.0, 0.24239294542659537, 0.11875246937785905]
SigaTechnologiesInc_20190603_8-K_EX-10.1_11695818_EX-10.1_Promotion Agreement	[0.3193261511299606, 0.0, 0.20298701328828114, 0.0, 0.3612161541805425, 0.12111713491362854, 0.12710981911843977, 0.5903505243607453, 0.0, 0.2821121969494538, 0.0944733095532514, 0.40401259893002023, 0.0, 0.09940934497998097, 0.2922140784625234]
AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FRANCHISE AGREEMENT	[0.0, 0.4689309176214256, 0.21167511260822555, 0.5764750291482112, 0.0, 0.25260220106020026, 0.26510055830315776, 0.0, 0.0, 0.0, 0.3940675438138632, 0.33704387680092485, 0.0, 0.0, 0.0]
IMMUNOMEDICSINC_08_07_2019-EX-10.1-PROMOTION AGREEMENT	[0.24683014063284534, 0.1955210643291079, 0.058838721232930484, 0.0, 0.13960496786708923, 0.07021510610231381, 0.07368923845838833, 0.17112163664995203, 0.8854523649283383, 0.16354859992096643, 0.10953781987740635, 0.04684355771918261, 0.0, 0.11526094487470347, 0.0]
NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT	[0.0, 0.0, 0.0, 0.46453469809357256, 0.4047110907011253, 0.0, 0.0, 0.33071805045933955, 0.0, 0.4741230435271641, 0.3175472279597813, 0.2715964571533093, 0.0, 0.334138415188019, 0.0]
CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement	[0.0, 0.0, 0.3281298981947071, 0.4468137285848379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30543350477106707, 0.5224713081245776, 0.0, 0.32139177496599824, 0.4723660605853328]
DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT	[0.0, 0.17053321173541675, 0.1539571627336325, 0.41928622964151824, 0.3652898007631719, 0.18372456589867317, 0.19281496673156878, 0.2985041268619251, 0.0, 0.0, 0.5732324430910563, 0.12257066584170072, 0.20824183726214363, 0.3015913275316972, 0.0]
KALLOINC_11_03_2011-EX-10.1-STRATEGIC ALLIANCE AGREEMENT	[0.20203909344476506, 0.21338776258646242, 0.38529239150038036, 0.0, 0.22854308696608971, 0.4597881392172811, 0.48253772887205515, 0.18675871727765905, 0.0, 0.0, 0.0, 0.15337235413869532, 0.2605724672517524, 0.3773804406927981, 0.0]
RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement	[0.0, 0.19534819587672111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17097034076477938, 0.796202549097921, 0.0, 0.1641614592786485, 0.4212192721157542, 0.0, 0.17273855668885715, 0.2538827620680215]
GOLDRESOURCECORP_12_11_2008-EX-10.1-STRATEGIC ALLIANCE AGREEMENT	[0.0, 0.4187950838842403, 0.0, 0.0, 0.4485389420508358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3519357412061647, 0.6020175396985323, 0.0, 0.37032365727199046, 0.0]
BloomEnergyCorp_20180321_DRSA (on S-1)_EX-10_11240356_EX-10_Maintenance Agreement	[0.0, 0.0, 0.0, 0.6556139728223603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.44816544498362515, 0.3833135242846627, 0.0, 0.47158116444911374, 0.0]
AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32_Co-Branding Agreement_ Marketing Agreement_ Investment Distribution Agreement	[0.0, 0.08793261504556354, 0.07938545100040541, 0.0, 0.1883556118113482, 0.09473451747713793, 0.09942183151359123, 0.0, 0.9557248540591475, 0.11033023061303661, 0.0, 0.0, 0.0, 0.07775527662632276, 0.0]
NeuroboPharmaceuticalsInc_20190903_S-4_EX-10.36_11802165_EX-10.36_Manufacturing Agreement_ Supply Agreement	[0.2691869914777557, 0.0, 0.2566723546886523, 0.0, 0.30449961418115246, 0.3062995972779206, 0.3214548167260723, 0.2488281667624974, 0.0, 0.0, 0.0, 0.0, 0.34717399155530954, 0.5028032136781303, 0.3694979022408256]
RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement	[0.0, 0.5148489135272339, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43265487338308795, 0.740094829584487, 0.0, 0.0, 0.0]
AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC ALLIANCE AGREEMENT	[0.2723091484392051, 0.2876049329193446, 0.0, 0.353563938434315, 0.0, 0.0, 0.0, 0.0, 0.7814824522124216, 0.0, 0.0, 0.20671591045839977, 0.0, 0.2543174805690816, 0.0]
EhaveInc_20190515_20-F_EX-4.44_11678816_EX-4.44_License Agreement_ Reseller Agreement	[0.39857210458096226, 0.21048008129466475, 0.09501057242253581, 0.12937567820748427, 0.3381433424829018, 0.0, 0.0, 0.09210694539983616, 0.0, 0.13204608947805133, 0.176877585888871, 0.7564122978792295, 0.0, 0.09305953733388524, 0.13677439957805904]
VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement	[0.25845689229052765, 0.545949172811981, 0.24644110313630455, 0.3355782840110271, 0.0, 0.0, 0.0, 0.23890959344927565, 0.0, 0.0, 0.0, 0.5886010673197742, 0.0, 0.2413804532818191, 0.0]
InnerscopeHearingTechnologiesInc_20181109_8-K_EX-10.6_11419704_EX-10.6_Distributor Agreement	[0.0, 0.0, 0.0, 0.5940864708436367, 0.0, 0.0, 0.0, 0.422950363553037, 0.0, 0.0, 0.40610639583871483, 0.34734064298323514, 0.0, 0.4273246167982702, 0.0]
SmartRxSystemsInc_20180914_1-A_EX1A-6 MAT CTRCT_11351705_EX1A-6 MAT CTRCT_Distributor Agreement	[0.0, 0.0, 0.3131128939702145, 0.0, 0.3714570489086241, 0.37365283628592144, 0.39214058743434793, 0.0, 0.47119744726932455, 0.0, 0.0, 0.4985601866923353, 0.0, 0.0, 0.0]
BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY AGREEMENT	[0.16184665843574483, 0.17093769199246941, 0.15432232698594373, 0.10507017907213417, 0.09153905391127624, 0.09208016707549989, 0.09663614805377545, 0.14960606786427996, 0.46447328061396254, 0.0, 0.6464160765227908, 0.3071534645912198, 0.3131036354351629, 0.15115332939720413, 0.11107892036015583]
HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement	[0.2603718129823749, 0.5499941389123214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.373612131767743, 0.0, 0.0, 0.1976540145156826, 0.6716098805915248, 0.0, 0.0]
IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7833262095339616, 0.0, 0.0, 0.6216108504982486, 0.0, 0.0, 0.0]
PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement	[0.06782857841622209, 0.0, 0.06467519415296216, 0.0, 0.0, 0.0771800529392948, 0.08099879984497117, 0.06269864947322139, 0.9732843001164522, 0.0, 0.06020168028140721, 0.1544705319976275, 0.0, 0.0, 0.0]
IPAYMENT,INC_05_14_2007-EX-10.1-SPONSORSHIP AGREEMENT	[0.0, 0.3056738245411643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26752823444377666, 0.0, 0.38353304444000014, 0.5137478836162913, 0.4394058356505877, 0.0, 0.27029507506752387, 0.3972666065233649]
BIOPURECORP_06_30_1999-EX-10.13-AGENCY AGREEMENT	[0.0, 0.0, 0.0, 0.0, 0.5791304978036135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6602932719457574, 0.4781429300291965, 0.0]
STARTECGLOBALCOMMUNICATIONSCORP_11_16_1998-EX-10.30-CONSTRUCTION AND MAINTENANCE AGREEMENT	[0.2539109363236811, 0.40225992164103064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11735372586084213, 0.36434130527583525, 0.0, 0.22536024439007232, 0.6746229694234618, 0.32747226297643284, 0.11856742600256721, 0.0]
FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT	[0.04609553652343203, 0.09736950642818858, 0.04395253216046945, 0.29925031037115557, 0.15642739282984425, 0.05245069308857609, 0.0, 0.1704371787966901, 0.793719633545575, 0.06108541235429572, 0.24547429567120932, 0.349921435072058, 0.05945001769911262, 0.1291499104746736, 0.06327276052446597]
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1	[0.0, 0.1898269801104246, 0.0, 0.23336169525213246, 0.406617919397401, 0.0, 0.0, 0.1661381275121149, 0.0, 0.23817845609740143, 0.31904337714029307, 0.27287610559933917, 0.6954056403063019, 0.0, 0.0]
IntegrityMediaInc_20010329_10-K405_EX-10.17_2373875_EX-10.17_Co-Branding Agreement	[0.0, 0.4770724296803486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4175376972685432, 0.6481525341814824, 0.0, 0.0, 0.0, 0.0, 0.4218559714318306, 0.0]
IOVANCEBIOTHERAPEUTICS,INC_08_03_2017-EX-10.1-STRATEGIC ALLIANCE AGREEMENT	[0.0, 0.0, 0.33711134292396344, 0.0, 0.3999272690701478, 0.40229135194821225, 0.4221960915399423, 0.3268088515273279, 0.0, 0.0, 0.313793712593204, 0.2683860954002474, 0.0, 0.3301887863909732, 0.0]
NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New	[0.8286298183391099, 0.0, 0.1316844011609088, 0.0, 0.0, 0.1571453968710318, 0.16492070247382193, 0.0, 0.19816927014865274, 0.18301552948472255, 0.0, 0.1048385436875308, 0.0, 0.12898027170729096, 0.3791379094629572]
FIDELITYNATIONALINFORMATIONSERVICES,INC_08_05_2009-EX-10.3-INTELLECTUAL PROPERTY AGREEMENT	[0.0, 0.3306746767581156, 0.2985326699911527, 0.0, 0.0, 0.35625354629060524, 0.3738804080991029, 0.0, 0.0, 0.0, 0.5557669702500332, 0.4753445372285076, 0.0, 0.0, 0.0]
OFGBANCORP_03_28_2007-EX-10.23-OUTSOURCING AGREEMENT	[0.796498903664283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6046399725965818, 0.0, 0.0, 0.0]
OMINTO,INC_03_29_2004-EX-10-RESELLER AGREEMENT	[0.38162898605258705, 0.0, 0.3638868651483657, 0.0, 0.0, 0.434243884133413, 0.45572958446258555, 0.0, 0.0, 0.0, 0.33871720063884986, 0.2897030223235006, 0.0, 0.3564144752437331, 0.0]
ADIANUTRITION,INC_04_01_2005-EX-10.D2-RESELLER AGREEMENT	[0.0, 0.27453454690671886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4805497673084921, 0.0, 0.0, 0.6921178612427634, 0.3946431533010019, 0.0, 0.24275986364278038, 0.0]
GSITECHNOLOGYINC_11_16_2009-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT between SONY ELECTRONICS INC. and GSI TECHNOLOGY, INC.	[0.32767658967208646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2908314127725094, 0.0, 0.8452175861186829, 0.30602675379993205, 0.0]
MusclepharmCorp_20170208_10-KA_EX-10.38_9893581_EX-10.38_Co-Branding Agreement	[0.0, 0.3080673295895547, 0.0, 0.1893595795576477, 0.0, 0.0, 0.0, 0.40443457449430914, 0.0, 0.0, 0.5177706623245476, 0.33213487268202574, 0.0, 0.4086173330457021, 0.40037730672708]
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT	[0.12958973573262153, 0.0, 0.24713008924668467, 0.0, 0.4397689240010866, 0.2949123480919337, 0.3095041444671917, 0.23957752339045948, 0.0, 0.3434624278681467, 0.0, 0.09837444082056958, 0.0, 0.4841105822266013, 0.35576114018201693]
BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING AGREEMENT	[0.3168859012170586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.48111022311936263, 0.8173838014176018, 0.0, 0.0]
VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT	[0.0, 0.0, 0.38560930590855047, 0.0, 0.4574621408536397, 0.4601663285852472, 0.48293463045157947, 0.18691233185625525, 0.0, 0.0, 0.17946856172505724, 0.30699701488875264, 0.0, 0.18884542364349946, 0.0]
HALITRON,INC_03_01_2005-EX-10.15-SPONSORSHIP AND DEVELOPMENT AGREEMENT	[0.0, 0.7265440154461164, 0.0, 0.446584418666855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5222031698710957, 0.0, 0.0, 0.0]
INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT	[0.16306001484105764, 0.0, 0.15547927384997498, 0.21171577003125705, 0.1844506353553791, 0.18554097508116377, 0.19472124896649864, 0.1507276571665939, 0.701933120790282, 0.0, 0.14472493909433207, 0.2475649431569116, 0.0, 0.0, 0.44764669416135205]
CybergyHoldingsInc_20140520_10-Q_EX-10.27_8605784_EX-10.27_Affiliate Agreement	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]
WestPharmaceuticalServicesInc_20200116_8-K_EX-10.1_11947529_EX-10.1_Supply Agreement	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]
FLOTEKINDUSTRIESINCCN_05_09_2019-EX-10.1-SUPPLY AGREEMENT	[0.0, 0.30280906193414503, 0.0, 0.3722549660198669, 0.0, 0.0, 0.0, 0.265020970750175, 0.0, 0.0, 0.25446652971025263, 0.6529316131409147, 0.36976677302381833, 0.2677618806565296, 0.0]
EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT	[0.0, 0.0, 0.0, 0.0, 0.0, 0.7729757714092508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6344355418908005, 0.0]
BizzingoInc_20120322_8-K_EX-10.17_7504499_EX-10.17_Endorsement Agreement	[0.21495519015919723, 0.45405872994533714, 0.2049618167201345, 0.2790960349852164, 0.24315354954706495, 0.24459089875448795, 0.25669286943478736, 0.1986979593990409, 0.0, 0.0, 0.19078482750123735, 0.48953174834047763, 0.0, 0.20075294094917137, 0.2950569468590553]
KitovPharmaLtd_20190326_20-F_EX-4.15_11584449_EX-4.15_Manufacturing Agreement	[0.0, 0.0, 0.3020120737318623, 0.0, 0.0, 0.3604056879025814, 0.3782379911085491, 0.2927822543958681, 0.0, 0.4197376386082081, 0.5622444444752432, 0.2404423432613733, 0.0, 0.0, 0.0]
GOCALLINC_03_30_2000-EX-10.7-Promotion Agreement	[0.0, 0.5453127024443524, 0.24615380082443533, 0.0, 0.0, 0.29374729566186264, 0.30828144708621885, 0.2386310714103293, 0.0, 0.0, 0.0, 0.5879148731530645, 0.0, 0.2410990507017083, 0.0]
PHLVARIABLEINSURANCECOCT_08_17_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2823263100131023, 0.9593184323645542, 0.0, 0.0]
ADAPTIMMUNETHERAPEUTICSPLC_04_06_2017-EX-10.11-STRATEGIC ALLIANCE AGREEMENT	[0.20621125516727665, 0.0, 0.19662439160423245, 0.0, 0.4665251265935389, 0.2346414440949343, 0.0, 0.0, 0.0, 0.0, 0.18302409314595097, 0.782697672902271, 0.0, 0.0, 0.0]
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30058651085623117, 0.0, 0.43092595391278443, 0.2886156747474966, 0.7405543601557746, 0.0, 0.3036952480365015, 0.0]
SimplicityEsportsGamingCompany_20181130_8-K_EX-10.1_11444071_EX-10.1_Franchise Agreement	[0.0, 0.4481340203640436, 0.0, 0.0, 0.47996160204840427, 0.0, 0.0, 0.39221056445426505, 0.0, 0.0, 0.0, 0.6441922333294271, 0.0, 0.0, 0.0]
RemarkHoldingsInc_20081114_10-Q_EX-10.24_2895649_EX-10.24_Content License Agreement	[0.5615597576561489, 0.1977009798809088, 0.17848418863621476, 0.0, 0.2117421903231023, 0.0, 0.0, 0.173029516592519, 0.0, 0.0, 0.1661386285776097, 0.5683899457463167, 0.0, 0.34963805800543424, 0.2569405394836347]
CnsPharmaceuticalsInc_20200326_8-K_EX-10.1_12079626_EX-10.1_Development Agreement	[0.0, 0.30345985033598644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26559054608886307, 0.41228178109011543, 0.38075514133201205, 0.51002684350434, 0.4362232498102878, 0.0, 0.2683373466788259, 0.0]
TRICITYBANKSHARESCORP_05_15_1998-EX-10-OUTSOURCING AGREEMENT	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6270694309899363, 0.0, 0.0, 0.6634837569582729, 0.0, 0.40813384198139346, 0.0]
TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement	[0.0, 0.0, 0.0, 0.0, 0.6190887414787849, 0.0, 0.0, 0.0, 0.7853210363757067, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Monsanto Company - SECOND A_R EXCLUSIVE AGENCY AND MARKETING AGREEMENT 	[0.0, 0.0, 0.08449360300229568, 0.0, 0.2004755794303076, 0.10083032355999913, 0.10581924843668906, 0.0819113860693038, 0.0, 0.0, 0.15729854205734553, 0.6726830369869699, 0.5714285329010066, 0.24827559931219553, 0.24326896521433325]
XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement	[0.512248151258467, 0.21640858711530367, 0.1953733922232041, 0.26603949937447646, 0.3476676868379085, 0.0, 0.0, 0.18940256764325203, 0.147006791244885, 0.0, 0.18185962405149744, 0.23331535552504595, 0.5285225243996999, 0.1913614140412292, 0.0]
IdeanomicsInc_20160330_10-K_EX-10.26_9512211_EX-10.26_Content License Agreement	[0.0, 0.2946067048700812, 0.0, 0.36217148922210207, 0.0, 0.0, 0.0, 0.2578422006774666, 0.0, 0.0, 0.24757365363777029, 0.0, 0.0, 0.2605088660364859, 0.7657666211913837]
BIOAMBERINC_04_10_2013-EX-10.34-DEVELOPMENT AGREEMENT (1)	[0.0, 0.0, 0.1877339552826185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2825171438112614, 0.0, 0.1747485987774273, 0.4483846446280317, 0.761784571832747, 0.0, 0.2702562289594614]
ACCELERATEDTECHNOLOGIESHOLDINGCORP_04_24_2003-EX-10.13-JOINT VENTURE AGREEMENT	[0.0, 0.5552626697543955, 0.0, 0.0, 0.29734939596473553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23330834907572898, 0.5986421746495084, 0.0, 0.24549822875534852, 0.3608214031305232]
SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT	[0.29903999013467825, 0.0, 0.28513747262665146, 0.38827104145191965, 0.0, 0.0, 0.0, 0.2764233595590972, 0.0, 0.39628524767285395, 0.26541481920749627, 0.45401576978572805, 0.0, 0.0, 0.410475441009606]
